appid,game_name,filename,status,source_title,source_url,match_score,extract_chars,extract_words
803330,Destroy All Humans!,803330_Destroy All Humans!.txt,ok,Destroy All Humans!,https://en.wikipedia.org/wiki/Destroy_All_Humans!,8.00,7952,1333
803980,Plane Mechanic Simulator,,no_match,,,,0,0
807120,Iratus: Lord of the Dead,807120_Iratus - Lord of the Dead.txt,ok,Iratus: Lord of the Dead,https://en.wikipedia.org/wiki/Iratus:_Lord_of_the_Dead,8.00,2860,455
811320,Jupiter Hell,811320_Jupiter Hell.txt,ok,Jupiter Hell,https://en.wikipedia.org/wiki/Jupiter_Hell,8.00,2656,415
813230,ANIMAL WELL,,no_match,,,,0,0
814000,ONE PIECE ODYSSEY,,no_match,,,,0,0
814370,Monster Sanctuary,814370_Monster Sanctuary.txt,ok,Monster Sanctuary,https://en.wikipedia.org/wiki/Monster_Sanctuary,8.00,4806,741
817840,Max Gentlemen Sexy Business!,,no_match,,,,0,0
820520,Deceive Inc.,820520_Deceive Inc.txt,ok,Deceive Inc.,https://en.wikipedia.org/wiki/Deceive_Inc.,8.00,4133,671
821880,Idol Manager,821880_Idol Manager.txt,ok,Idol Manager,https://en.wikipedia.org/wiki/Idol_Manager,8.00,1905,314
823950,Re:Legend,,no_match,,,,0,0
824000,Hokko Life,824000_Hokko Life.txt,ok,Hokko Life,https://en.wikipedia.org/wiki/Hokko_Life,8.00,1619,272
824550,SD GUNDAM BATTLE ALLIANCE,,no_match,,,,0,0
824600,HROT,,no_match,,,,0,0
826630,Iron Harvest,826630_Iron Harvest.txt,ok,Iron Harvest,https://en.wikipedia.org/wiki/Iron_Harvest,8.00,12753,2064
826940,Maid of Sker,826940_Maid of Sker.txt,ok,Maid of Sker (video game),https://en.wikipedia.org/wiki/Maid_of_Sker_(video_game),7.11,8767,1471
829280,Kaze and the Wild Masks,,no_match,,,,0,0
829590,CryoFall,,no_match,,,,0,0
833360,Star Valor,,no_match,,,,0,0
837470,Untitled Goose Game,837470_Untitled Goose Game.txt,ok,Untitled Goose Game,https://en.wikipedia.org/wiki/Untitled_Goose_Game,8.00,12550,2059
839770,Phoenix Point,839770_Phoenix Point.txt,ok,Phoenix Point,https://en.wikipedia.org/wiki/Phoenix_Point,8.00,26117,4165
841190,"Honey, I Joined a Cult",,no_match,,,,0,0
843380,Super Animal Royale,843380_Super Animal Royale.txt,ok,Super Animal Royale,https://en.wikipedia.org/wiki/Super_Animal_Royale,8.00,6098,1000
843390,Vertigo 2,,no_match,,,,0,0
845890,Moonbreaker,845890_Moonbreaker.txt,ok,Moonbreaker,https://en.wikipedia.org/wiki/Moonbreaker,8.00,5835,924
846030,ΔV: Rings of Saturn,846030_ΔV - Rings of Saturn.txt,ok,ΔV: Rings of Saturn,https://en.wikipedia.org/wiki/%CE%94V:_Rings_of_Saturn,8.00,1565,251
846770,DYSMANTLE,846770_DYSMANTLE.txt,ok,Dysmantle,https://en.wikipedia.org/wiki/Dysmantle,8.00,5700,855
848450,Subnautica: Below Zero,848450_Subnautica - Below Zero.txt,ok,Subnautica: Below Zero,https://en.wikipedia.org/wiki/Subnautica:_Below_Zero,8.00,10077,1602
848480,Creeper World 4,,no_match,,,,0,0
849100,Alaskan Road Truckers,,no_match,,,,0,0
850170,EMERGENCY,,no_match,,,,0,0
851850,DRAGON BALL Z: KAKAROT,,no_match,,,,0,0
855740,Bum Simulator,,no_match,,,,0,0
858210,Nova Drift,,no_match,,,,0,0
858260,Until You Fall,858260_Until You Fall.txt,ok,Until You Fall,https://en.wikipedia.org/wiki/Until_You_Fall,8.00,3289,532
858710,Gravity Circuit,,no_match,,,,0,0
858820,Tribes of Midgard,858820_Tribes of Midgard.txt,ok,Tribes of Midgard,https://en.wikipedia.org/wiki/Tribes_of_Midgard,8.00,3064,502
860510,Little Nightmares II,860510_Little Nightmares II.txt,ok,Little Nightmares II,https://en.wikipedia.org/wiki/Little_Nightmares_II,8.00,9657,1616
860890,Factory Town,,no_match,,,,0,0
861650,Session: Skate Sim,861650_Session - Skate Sim.txt,ok,Session: Skate Sim,https://en.wikipedia.org/wiki/Session:_Skate_Sim,8.00,2573,425
865610,Tails Noir,865610_Tails Noir.txt,ok,Tails Noir,https://en.wikipedia.org/wiki/Tails_Noir,8.00,1019,166
867210,Songs of Conquest,,no_match,,,,0,0
870200,Juno: New Origins,,no_match,,,,0,0
870780,Control Ultimate Edition,,no_match,,,,0,0
871540,BMX Streets,,no_match,,,,0,0
871980,Digimon Survive,871980_Digimon Survive.txt,ok,Digimon Survive,https://en.wikipedia.org/wiki/Digimon_Survive,8.00,13644,2282
872200,Rogue Company,,no_match,,,,0,0
872410,ROMANCE OF THE THREE KINGDOMS XIV,,no_match,,,,0,0
872670,SCP: 5K,872670_SCP - 5K.txt,ok,SCP Foundation,https://en.wikipedia.org/wiki/SCP_Foundation,4.40,26723,4130
873840,Truck & Logistics Simulator,,no_match,,,,0,0
874260,The Forgotten City,874260_The Forgotten City.txt,ok,The Forgotten City,https://en.wikipedia.org/wiki/The_Forgotten_City,8.00,12953,2181
874390,The Battle of Polytopia,874390_The Battle of Polytopia.txt,ok,The Battle of Polytopia,https://en.wikipedia.org/wiki/The_Battle_of_Polytopia,8.00,11142,1847
875210,Kingdom Heroes 8,,no_match,,,,0,0
881100,Noita,881100_Noita.txt,ok,Noita,https://en.wikipedia.org/wiki/Noita,8.00,374,63
882100,XCOM: Chimera Squad,882100_XCOM - Chimera Squad.txt,ok,XCOM: Chimera Squad,https://en.wikipedia.org/wiki/XCOM:_Chimera_Squad,8.00,10129,1636
883360,Beyond Blue,883360_Beyond Blue.txt,ok,Beyond Blue (video game),https://en.wikipedia.org/wiki/Beyond_Blue_(video_game),7.00,1883,297
885970,Total War: ROME REMASTERED,,no_match,,,,0,0
886250,Vegas Infinite by PokerStars,,no_match,,,,0,0
886900,Chef: A Restaurant Tycoon Game,,no_match,,,,0,0
887570,NEBULOUS: Fleet Command,,no_match,,,,0,0
890550,RUMBLE,,no_match,,,,0,0
890720,In Other Waters,890720_In Other Waters.txt,ok,In Other Waters,https://en.wikipedia.org/wiki/In_Other_Waters,8.00,2260,354
892970,Valheim,892970_Valheim.txt,ok,Valheim,https://en.wikipedia.org/wiki/Valheim,8.00,8504,1406
893850,THE LONGING,893850_THE LONGING.txt,ok,The Longing,https://en.wikipedia.org/wiki/The_Longing,8.00,11796,1934
894940,Littlewood,,no_match,,,,0,0
895400,Deadside,,no_match,,,,0,0
895620,Spellcaster University,,no_match,,,,0,0
895870,Project Wingman,895870_Project Wingman.txt,ok,Project Wingman,https://en.wikipedia.org/wiki/Project_Wingman,8.00,13713,2132
897450,The Survivalists,897450_The Survivalists.txt,ok,The Survivalists,https://en.wikipedia.org/wiki/The_Survivalists,8.00,1864,315
897730,Among Trees,,no_match,,,,0,0
8980,Borderlands Game of the Year,,no_match,,,,0,0
898750,Super Robot Wars 30,898750_Super Robot Wars 30.txt,ok,List of Super Robot Wars video games,https://en.wikipedia.org/wiki/List_of_Super_Robot_Wars_video_games,5.71,715,117
898890,Endling - Extinction is Forever,898890_Endling - Extinction is Forever.txt,ok,Endling: Extinction is Forever,https://en.wikipedia.org/wiki/Endling:_Extinction_is_Forever,8.00,4073,719
898920,Axis & Allies 1942 Online,,no_match,,,,0,0
899770,Last Epoch,899770_Last Epoch.txt,ok,Last Epoch,https://en.wikipedia.org/wiki/Last_Epoch,8.00,1608,254
900040,ELEX II,900040_ELEX II.txt,ok,ELEX II,https://en.wikipedia.org/wiki/ELEX_II,8.00,2325,379
903950,Last Oasis,,no_match,,,,0,0
906100,Observation,906100_Observation.txt,ok,Observation (video game),https://en.wikipedia.org/wiki/Observation_(video_game),7.00,13499,2256
907650,Stronghold: Warlords,907650_Stronghold - Warlords.txt,ok,Stronghold: Warlords,https://en.wikipedia.org/wiki/Stronghold:_Warlords,8.00,1534,244
909660,Vagrus - The Riven Realms,,no_match,,,,0,0
910490,Killsquad,910490_Killsquad.txt,ok,Killsquad,https://en.wikipedia.org/wiki/Killsquad,8.00,3347,553
911430,Good Company,,no_match,,,,0,0
913740,WORLD OF HORROR,,no_match,,,,0,0
914010,Train Station Renovation,,no_match,,,,0,0
914800,Coffee Talk,914800_Coffee Talk.txt,ok,Coffee Talk (video game),https://en.wikipedia.org/wiki/Coffee_Talk_(video_game),7.00,10273,1664
915310,SNKRX,,no_match,,,,0,0
915320,Pixel Strike 3D,,no_match,,,,0,0
915600,Them and Us,,no_match,,,,0,0
915810,Midnight Ghost Hunt,,no_match,,,,0,0
917720,Gamedec - Definitive Edition,,no_match,,,,0,0
918570,Century: Age of Ashes,918570_Century - Age of Ashes.txt,ok,Century: Age of Ashes,https://en.wikipedia.org/wiki/Century:_Age_of_Ashes,8.00,2586,446
919360,Alaloth: Champions of The Four Kingdoms,,no_match,,,,0,0
920210,LEGO Star Wars: The Skywalker Saga,,no_match,,,,0,0
921800,Encased: A Sci-Fi Post-Apocalyptic RPG,921800_Encased - A Sci-Fi Post-Apocalyptic RPG.txt,ok,Encased,https://en.wikipedia.org/wiki/Encased,3.91,2669,425
924970,Back 4 Blood,924970_Back 4 Blood.txt,ok,Back 4 Blood,https://en.wikipedia.org/wiki/Back_4_Blood,8.00,8838,1441
924980,Trials of Mana,924980_Trials of Mana.txt,ok,Trials of Mana,https://en.wikipedia.org/wiki/Trials_of_Mana,8.00,28624,4813
925570,The Uncertain: Light At The End,,no_match,,,,0,0
926140,CHANGE: A Homeless Survival Experience,,no_match,,,,0,0
928960,Godfall Ultimate Edition,,no_match,,,,0,0
933110,Age of Empires III: Definitive Edition,933110_Age of Empires III - Definitive Edition.txt,ok,Age of Empires III: Definitive Edition,https://en.wikipedia.org/wiki/Age_of_Empires_III:_Definitive_Edition,8.00,4315,682
933820,Endzone - A World Apart,933820_Endzone - A World Apart.txt,ok,Endzone: A World Apart,https://en.wikipedia.org/wiki/Endzone:_A_World_Apart,8.00,1713,264
934700,Dead Island 2,934700_Dead Island 2.txt,ok,Dead Island 2,https://en.wikipedia.org/wiki/Dead_Island_2,8.00,27534,4465
936790,Life is Strange: True Colors,,no_match,,,,0,0
938560,INMOST,,no_match,,,,0,0
939100,Darksburg,,no_match,,,,0,0
939400,LoveChoice,,no_match,,,,0,0
941460,Death Trash,,no_match,,,,0,0
946050,Soda Dungeon 2,,no_match,,,,0,0
946720,To The Rescue!,,no_match,,,,0,0
949230,Cities: Skylines II,,no_match,,,,0,0
949290,Winkeltje: The Little Shop,,no_match,,,,0,0
952060,Resident Evil 3,952060_Resident Evil 3.txt,ok,Resident Evil 3: Nemesis,https://en.wikipedia.org/wiki/Resident_Evil_3:_Nemesis,6.74,20572,3311
953490,CARRION,,no_match,,,,0,0
953880,First Class Trouble,,no_match,,,,0,0
954850,Kerbal Space Program 2,954850_Kerbal Space Program 2.txt,ok,Kerbal Space Program 2,https://en.wikipedia.org/wiki/Kerbal_Space_Program_2,8.00,4138,649
955050,Bright Memory,955050_Bright Memory.txt,ok,Bright Memory,https://en.wikipedia.org/wiki/Bright_Memory,8.00,3608,589
955900,Amazing Cultivation Simulator,955900_Amazing Cultivation Simulator.txt,ok,Amazing Cultivation Simulator,https://en.wikipedia.org/wiki/Amazing_Cultivation_Simulator,8.00,6171,979
956030,Creaks,956030_Creaks.txt,ok,Creaks,https://en.wikipedia.org/wiki/Creaks,8.00,6784,1114
957790,War Dust VR: 32v32 Battlefields,,no_match,,,,0,0
958400,Project CARS 3,958400_Project CARS 3.txt,ok,Project CARS 3,https://en.wikipedia.org/wiki/Project_CARS_3,8.00,4792,795
960170,DJMAX RESPECT V,,no_match,,,,0,0
960910,Heavy Rain,960910_Heavy Rain.txt,ok,Heavy Rain,https://en.wikipedia.org/wiki/Heavy_Rain,8.00,18909,3098
960990,Beyond: Two Souls,960990_Beyond - Two Souls.txt,ok,Beyond: Two Souls,https://en.wikipedia.org/wiki/Beyond:_Two_Souls,8.00,19617,3169
961200,Predecessor,961200_Predecessor.txt,ok,Predecessor (video game),https://en.wikipedia.org/wiki/Predecessor_(video_game),7.00,6355,973
962130,Grounded,962130_Grounded.txt,ok,Grounded (video game),https://en.wikipedia.org/wiki/Grounded_(video_game),6.56,9965,1664
962580,Summer in Mara,,no_match,,,,0,0
962730,Skater XL - The Ultimate Skateboarding Game,,no_match,,,,0,0
964800,Prodeus,964800_Prodeus.txt,ok,Prodeus,https://en.wikipedia.org/wiki/Prodeus,8.00,4293,711
965580,Root,,no_match,,,,0,0
968250,King of Retail,,no_match,,,,0,0
968870,Close to the Sun,968870_Close to the Sun.txt,ok,Close to the Sun (video game),https://en.wikipedia.org/wiki/Close_to_the_Sun_(video_game),7.47,8985,1505
968970,Lumberjack's Dynasty,,no_match,,,,0,0
969760,Omno,,no_match,,,,0,0
969990,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,969990_SpongeBob SquarePants - Battle for Bikini Bottom - Rehydrated.txt,ok,SpongeBob SquarePants: Battle for Bikini Bottom – Rehydrated,https://en.wikipedia.org/wiki/SpongeBob_SquarePants:_Battle_for_Bikini_Bottom_%E2%80%93_Rehydrated,8.00,6756,1097
970830,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,,no_match,,,,0,0
972660,Spiritfarer: Farewell Edition,972660_Spiritfarer - Farewell Edition.txt,ok,Spiritfarer,https://en.wikipedia.org/wiki/Spiritfarer,5.38,8165,1346
973230,We Who Are About To Die,,no_match,,,,0,0
973810,Journey To The Savage Planet,,no_match,,,,0,0
975370,Dwarf Fortress,975370_Dwarf Fortress.txt,ok,Dwarf Fortress,https://en.wikipedia.org/wiki/Dwarf_Fortress,8.00,42657,6962
976590,Bus Simulator 21 Next Stop,,no_match,,,,0,0
976890,Hidden Deep,,no_match,,,,0,0
977400,Cell to Singularity - Evolution Never Ends,977400_Cell to Singularity - Evolution Never Ends.txt,ok,Cell to Singularity,https://en.wikipedia.org/wiki/Cell_to_Singularity,5.86,6863,1021
977880,Eastward,977880_Eastward.txt,ok,Eastward (video game),https://en.wikipedia.org/wiki/Eastward_(video_game),6.56,13669,2239
978300,Saints Row: The Third Remastered,978300_Saints Row - The Third Remastered.txt,ok,Saints Row: The Third,https://en.wikipedia.org/wiki/Saints_Row:_The_Third,6.71,28370,4605
978780,STORY OF SEASONS: Friends of Mineral Town,,no_match,,,,0,0
979110,Space Haven,979110_Space Haven.txt,ok,Space Haven,https://en.wikipedia.org/wiki/Space_Haven,8.00,2873,453
979640,Cepheus Protocol,,no_match,,,,0,0
979690,The Ascent,979690_The Ascent.txt,ok,The Ascent (video game),https://en.wikipedia.org/wiki/The_Ascent_(video_game),6.87,6785,1109
980610,Quaver,,no_match,,,,0,0
981430,Gordian Quest,,no_match,,,,0,0
982290,Airborne Kingdom,982290_Airborne Kingdom.txt,ok,Airborne Kingdom,https://en.wikipedia.org/wiki/Airborne_Kingdom,8.00,3107,494
982720,Paradise Lost,982720_Paradise Lost.txt,ok,Far Cry Instincts,https://en.wikipedia.org/wiki/Far_Cry_Instincts,4.00,10274,1715
983870,FOUNDRY,,no_match,,,,0,0
983970,Haven,983970_Haven.txt,ok,Haven,https://en.wikipedia.org/wiki/Haven,8.00,3292,516
985810,GrandChase,,no_match,,,,0,0
985830,SUCCUBUS,,no_match,,,,0,0
985890,Streets of Rage 4,985890_Streets of Rage 4.txt,ok,Streets of Rage 4,https://en.wikipedia.org/wiki/Streets_of_Rage_4,8.00,11344,1915
986130,Shadows of Doubt,986130_Shadows of Doubt.txt,ok,Shadows of Doubt,https://en.wikipedia.org/wiki/Shadows_of_Doubt,8.00,10475,1637
987840,Expeditions: Rome,987840_Expeditions - Rome.txt,ok,Expeditions: Rome,https://en.wikipedia.org/wiki/Expeditions:_Rome,8.00,5683,909
990080,Hogwarts Legacy,990080_Hogwarts Legacy.txt,ok,Hogwarts Legacy,https://en.wikipedia.org/wiki/Hogwarts_Legacy,8.00,32199,4990
990630,The Last Campfire,990630_The Last Campfire.txt,ok,The Last Campfire,https://en.wikipedia.org/wiki/The_Last_Campfire,8.00,1798,294
991170,Barn Finders,,no_match,,,,0,0
991270,The Legend of Heroes: Trails of Cold Steel III,991270_The Legend of Heroes - Trails of Cold Steel III.txt,ok,The Legend of Heroes: Trails of Cold Steel III,https://en.wikipedia.org/wiki/The_Legend_of_Heroes:_Trails_of_Cold_Steel_III,8.00,9111,1545
992300,嗜血印 Bloody Spell,,no_match,,,,0,0
994140,Lightmatter,,no_match,,,,0,0
994220,NEOVERSE,,no_match,,,,0,0
995980,Fae Tactics,,no_match,,,,0,0
997010,Police Simulator: Patrol Officers,997010_Police Simulator - Patrol Officers.txt,ok,Police Simulator: Patrol Officers,https://en.wikipedia.org/wiki/Police_Simulator:_Patrol_Officers,8.00,3817,626
998740,Ring of Pain,,no_match,,,,0,0
999020,Mega Man Zero/ZX Legacy Collection,999020_Mega Man Zero_ZX Legacy Collection.txt,ok,Mega Man Zero/ZX Legacy Collection,https://en.wikipedia.org/wiki/Mega_Man_Zero/ZX_Legacy_Collection,8.00,2753,443
